"Public Price","Product/Barcode"
"16.8","8595602530694"
"9.3","8595602535866"
"6.9","8680000000037"
"18.150000000000002","8682250510731"
"22.32","8682250510748"
"32.1","8682250510755"
"37.68","8682250510762"
"12.9","8682250511264"
"8.18","8682250511318"
"11.540000000000001","8682250511325"
"6.1000000000000005","8682250511431"
"7.5","8682250511448"
"10.700000000000001","8682250511455"
"12.9","8682250511462"
"92.3","8682250511523"
"92.3","8682250511547"
"17.68","8682250511592"
"17.68","8682250511622"
"19.8","8682250511660"
"13.02","8682250512384"
"15.82","8682250512391"
"23.26","8682250512407"
"27.900000000000002","8682250512414"
"13.02","8682250512469"
"15.82","8682250512476"
"23.26","8682250512483"
"27.900000000000002","8682250512490"
"12.9","8682250512575"
"18.150000000000002","8682250512919"
"22.32","8682250512926"
"32.1","8682250512933"
"37.68","8682250512940"
"6.1000000000000005","8682250513190"
"7.5","8682250513206"
"10.700000000000001","8682250513213"
"12.9","8682250513220"
"58.59","8682250513701"
"17.85","8682250513718"
"25.11","8682250513763"
"41.01","8682250513817"
"58.59","8682250513862"
"7.82","8682250513879"
"10.24","8682250513886"
"14.88","8682250513893"
"22.88","8682250513909"
"7.82","8682250513954"
"10.24","8682250513961"
"14.88","8682250513978"
"22.88","8682250513985"
"7.82","8682250514036"
"10.24","8682250514043"
"14.88","8682250514050"
"22.88","8682250514067"
"18.150000000000002","8682250517907"
"23.73","8682250517914"
"36.84","8682250517921"
"17.85","8682250519086"
"41.01","8682250519109"
"25.11","8682250519130"
"58.59","8682250519192"
"58.59","8682250519239"
"3.9","8682250519321"
"4.9","8682250519338"
"5.9","8682250519345"
"3.9","8682250519352"
"4.9","8682250519369"
"5.9","8682250519376"
"3.9","8682250519413"
"4.9","8682250519420"
"5.9","8682250519437"
"16.740000000000002","8682250519611"
"18.6","8682250519628"
"18.6","8682250519635"
"18.6","8682250519642"
"2.7","8683229861229"
"1.9000000000000001","8683229861281"
"4.5","8683229861298"
"1.9000000000000001","8683229861304"
"2.7","8683229861311"
"2.7","8683229861328"
"1.4000000000000001","8683229861335"
"2.7","8683229861427"
"2.7","8683229861434"
"3.4","8683229861458"
"2.7","8683229861489"
"25.82","8683604130292"
"24.84","8683604131121"
"37.11","8683604131138"
"54.42","8683604131145"
"79.8","8683604131152"
"24.84","8683604131169"
"37.11","8683604131176"
"54.42","8683604131183"
"79.8","8683604131190"
"8.5","8683604131312"
"8.5","8683604131336"
"8.5","8683604131381"
"8.5","8683604131398"
"8.5","8683604131404"
"8.5","8683604131411"
"27.2","8683604139172"
"27.2","8683604139189"
"22.8","8683604140345"
"89.9","8683604140857"
"89.9","8683604140864"
"22.8","8683604141090"
"22.8","8683604141106"
"22.8","8683604141113"
"22.8","8683604141137"
"22.8","8683604141175"
"7.5","8683604145241"
"7.5","8683604145258"
"7.5","8683604145265"
"7.5","8683604145272"
"7.5","8683604145289"
"7.5","8683604145296"
"7.5","8683604145302"
"12.200000000000001","8683604145357"
"12.200000000000001","8683604145364"
"12.200000000000001","8683604145371"
"12.200000000000001","8683604145388"
"12.200000000000001","8683604145395"
"5.5","8683604145401"
"5.5","8683604145418"
"5.5","8683604145425"
"5.5","8683604145432"
"5.5","8683604145449"
"5.5","8683604145456"
"9.5","8683604145463"
"9.5","8683604145470"
"9.5","8683604145487"
"16.4","8683604145494"
"16.4","8683604145500"
"16.4","8683604145517"
"16.4","8683604145524"
"1.6","8683604145531"
"1.6","8683604145548"
"1.6","8683604145555"
"1.6","8683604145562"
"1.0","8683604145579"
"1.0","8683604145586"
"1.0","8683604145593"
"1.0","8683604145609"
"5.9","8683604145616"
"5.9","8683604145623"
"5.9","8683604145630"
"5.9","8683604145647"
"2.5","8683604145654"
"2.5","8683604145661"
"2.5","8683604145678"
"2.5","8683604145685"
"25.8","8683604145692"
"25.8","8683604145708"
"25.8","8683604145715"
"25.8","8683604145722"
"25.8","8683604145739"
"1.2","8683604145746"
"1.2","8683604145753"
"1.5","8683604145784"
"1.5","8683604145791"
"1.9000000000000001","8683604145807"
"1.9000000000000001","8683604145814"
"7.5","8683604145821"
"7.5","8683604145838"
"5.5","8683604145852"
"5.5","8683604145869"
"9.5","8683604145876"
"16.4","8683604145883"
"3.5","8683604145890"
"3.5","8683604145906"
"3.5","8683604145913"
"3.5","8683604145920"
"1.9000000000000001","8683604145944"
"1.9000000000000001","8683604145951"
"1.5","8683604145968"
"1.5","8683604145975"
"3.5","8684298961933"
"3.5","8684298961940"
"3.5","8684298961957"
"3.5","8684298961964"
"3.5","8684298961971"
"4.5","8684298961988"
"3.5","8684298961995"
"4.5","8684298962008"
"4.5","8684298962015"
"4.5","8684298962022"
"4.5","8684298962039"
"4.5","8684298962046"
"2.9","8684298962053"
"2.9","8684298962060"
"5.9","8684298962077"
"5.9","8684298962084"
"5.9","8684298962091"
"5.9","8684298962107"
"5.9","8684298962114"
"5.9","8684298962121"
"4.8","8684298962138"
"4.8","8684298962152"
"4.8","8684298962169"
"4.8","8684298962176"
"4.8","8684298962183"
"3.9","8684298962190"
"3.9","8684298962213"
"3.9","8684298962220"
"3.9","8684298962237"
"3.9","8684298962244"
"3.9","8684298962251"
"3.9","8684298962275"
"3.9","8684298962282"
"3.9","8684298962299"
"3.9","8684298962305"
"3.9","8684298962312"
"3.9","8684298962336"
"3.9","8684298962343"
"3.9","8684298962350"
"3.9","8684298962367"
"3.6","8684298962374"
"3.6","8684298962381"
"3.6","8684298962398"
"3.6","8684298962404"
"3.6","8684298962411"
"3.6","8684298962428"
"3.6","8684298962435"
"3.6","8684298962442"
"3.6","8684298962459"
"3.6","8684298962466"
"4.5","8684298962473"
"4.5","8684298962480"
"4.5","8684298962497"
"4.5","8684298962503"
"4.5","8684298962510"
"4.5","8684298962534"
"4.5","8684298962558"
"4.5","8684298962565"
"4.5","8684298962572"
"4.5","8684298962589"
"4.5","8684298962596"
"3.5","8684298962602"
"3.5","8684298962619"
"3.5","8684298962626"
"3.5","8684298962633"
"2.9","8684298962640"
"2.9","8684298962657"
"2.9","8684298962664"
"2.9","8684298962671"
"2.9","8684298962688"
"3.5","8684298962695"
"3.5","8684298962701"
"3.5","8684298962718"
"3.5","8684298962725"
"3.5","8684298962732"
"2.9","8684298962749"
"2.9","8684298962756"
"2.9","8684298962763"
"2.9","8684298962770"
"2.9","8684298962787"
"2.9","8684298962794"
"2.9","8684298962800"
"2.9","8684298962817"
"2.9","8684298962824"
"2.9","8684298962831"
"3.3000000000000003","8684298962848"
"3.3000000000000003","8684298962855"
"3.3000000000000003","8684298962862"
"3.3000000000000003","8684298962879"
"3.3000000000000003","8684298962886"
"3.3000000000000003","8684298962893"
"3.3000000000000003","8684298962909"
"3.3000000000000003","8684298962916"
"3.3000000000000003","8684298962923"
"3.3000000000000003","8684298962930"
"3.9","8684298962947"
"3.9","8684298962954"
"3.9","8684298962961"
"3.9","8684298962978"
"3.9","8684298962985"
"3.9","8684298962992"
"3.9","8684298963005"
"3.9","8684298963012"
"3.9","8684298963029"
"3.9","8684298963036"
"4.25","8684298963043"
"4.25","8684298963050"
"4.9","8684298963067"
"5.9","8684298963098"
"5.9","8684298963111"
"5.9","8684298963128"
"6.9","8684298963135"
"2.7","8690627023555"
"1.2","8693135050945"
"5.41","8711231109029"
"9.92","8711231112852"
"6.91","8711231116737"
"7.97","8711231133857"
"7.36","8711231173211"
"5.86","8711231173235"
"8.27","8711231177523"
"7.21","8711231177530"
"5.41","8711231182589"
"5.41","8711231182640"
"5.41","8711231182701"
"5.41","8711231182947"
"2.1","8712695096627"
"4.82","8809395850014"
"16.03","886284110204"
"16.03","886284111201"
"2.72","888646750191"
"4.82","8886467503023"
"2.96","8886467503030"
"3.7","8886467503047"
"3.7","8886467503054"
"3.84","8886467503085"
"3.21","8886467503115"
"3.21","8886467503122"
"6.04","8886467503221"
"4.19","8886467503320"
"5.93","8886467503337"
"3.45","8886467503412"
"3.21","8886467503474"
"3.84","8886467503511"
"8.63","8886467503566"
"7.16","8886467504037"
"7.16","8886467504051"
"5.18","8886467504082"
"5.18","8886467504099"
"7.7700000000000005","8886467504235"
"7.7700000000000005","8886467504327"
"6.92","8886467504655"
"10.35","8886467504662"
"3.84","8886467504785"
"1.61","8886467504792"
"7.16","8886467505058"
"9.370000000000001","8886467505065"
"8.63","8886467505164"
"6.92","8886467505171"
"12.200000000000001","8886467505195"
"9.370000000000001","8886467505201"
"9.01","8886467505218"
"6.04","8886467505287"
"11.46","8886467505430"
"9.26","8886467505461"
"8.63","8886467505478"
"7.5200000000000005","8886467505638"
"8.14","8886467505720"
"6.18","8886467505911"
"6.18","8886467505928"
"6.18","8886467505942"
"5.8","8886467506321"
"7.65","8886467506338"
"2.35","8886467510243"
"4.08","8886467510250"
"5.68","8886467510267"
"3.59","8886467510519"
"4.09","8886467510526"
"10.48","8886467510533"
"1.18","8886467510595"
"8.88","8886467510915"
"11.96","8886467510922"
"8.88","8886467510939"
"11.96","8886467510946"
"8.88","8886467510953"
"11.96","8886467510960"
"3.21","8886467512018"
"4.19","8886467512025"
"2.85","8886467512421"
"1.74","8886467514203"
"2.35","8886467514210"
"3.1","8886467514227"
"3.0500000000000003","8886467514265"
"3.95","8886467514616"
"4.69","8886467514623"
"4.82","8886467514630"
"6.53","8886467514647"
"3.59","8886467514654"
"4.19","8886467514661"
"9.01","8886467514678"
"5.3","8886467514685"
"3.45","8886467514692"
"8.38","8886467514708"
"4.82","8886467514715"
"5.18","8886467514722"
"5.18","8886467514739"
"5.55","8886467514746"
"5.3","8886467514753"
"6.04","8886467514760"
"7.2700000000000005","8886467514777"
"5.55","8886467514814"
"7.16","8886467514821"
"8.94","8886467514852"
"4.19","8886467514869"
"7.2700000000000005","8886467514876"
"1.25","8886467514906"
"41.9","8886467514913"
"5.55","8886467514982"
"6.78","8886467514999"
"4.08","8886467515019"
"6.42","8886467515026"
"7.16","8886467515118"
"7.890000000000001","8886467515125"
"10.86","8886467515132"
"4.33","8886467515514"
"1.25","8886467515811"
"3.59","8886467515859"
"4.57","8886467515897"
"1.1","8886467515927"
"12.09","8886467515934"
"5.68","8886467515941"
"4.33","8886467515958"
"2.35","8886467515965"
"8.02","8886467515989"
"10.0","8886467520112"
"10.48","8886467520129"
"10.48","8886467520136"
"10.48","8886467520143"
"10.48","8886467520150"
"8.38","8886467523076"
"8.38","8886467523083"
"8.38","8886467523090"
"5.5","8886467523212"
"5.5","8886467523229"
"5.5","8886467523236"
"7.8","8886467523243"
"6.8500000000000005","8886467523250"
"7.8","8886467523267"
"10.73","8886467523274"
"10.73","8886467523281"
"10.73","8886467523298"
"9.75","8886467523311"
"9.75","8886467523328"
"9.75","8886467523335"
"12.200000000000001","8886467523342"
"12.200000000000001","8886467523359"
"12.200000000000001","8886467523366"
"15.36","8886467523373"
"15.36","8886467523380"
"15.36","8886467523397"
"12.88","8886467523410"
"12.88","8886467523427"
"12.88","8886467523434"
"15.23","8886467523441"
"15.23","8886467523458"
"15.23","8886467523465"
"18.69","8886467523472"
"18.69","8886467523489"
"18.69","8886467523496"
"11.88","8886467523618"
"15.72","8886467523625"
"19.29","8886467523632"
"24.19","8886467523649"
"28.650000000000002","8886467523656"
"36.230000000000004","8886467523724"
"42.76","8886467523731"
"22.44","8886467523755"
"4.33","8886467523762"
"9.31","8886467523816"
"11.9","8886467523823"
"16.8","8886467523830"
"23.5","8886467523847"
"26.41","8886467523854"
"18.06","8886467523885"
"18.93","8886467524004"
"18.93","8886467524011"
"18.93","8886467524028"
"18.93","8886467524035"
"22.93","8886467524912"
"26.990000000000002","8886467524929"
"38.81","8886467525018"
"48.92","8886467525025"
"33.03","8886467525032"
"42.95","8886467525049"
"108.3","8886467525056"
"108.3","8886467525063"
"65.86","8886467525070"
"40.300000000000004","8886467525087"
"34.88","8886467525094"
"27.37","8886467525100"
"23.79","8886467525117"
"17.21","8886467525124"
"10.58","8886467525155"
"33.9","8886467525162"
"41.04","8886467525179"
"108.31","8886467525612"
"34.04","8886467525643"
"45.4","8886467525650"
"20.7","8886467525902"
"4.82","8886467529719"
"5.68","8886467529726"
"6.04","8886467529733"
"6.53","8886467529740"
"4.82","8886467529764"
"6.04","8886467529771"
"6.04","8886467529788"
"10.92","8886467530067"
"12.6","8886467530074"
"14.08","8886467530081"
"3.45","8886467530111"
"3.45","8886467530128"
"4.08","8886467530135"
"4.08","8886467530142"
"4.82","8886467530159"
"4.82","8886467530166"
"5.3","8886467530173"
"5.68","8886467530180"
"3.21","8886467530210"
"3.59","8886467530227"
"4.33","8886467530234"
"4.69","8886467530241"
"4.82","8886467530258"
"5.55","8886467530265"
"4.69","8886467530272"
"3.59","8886467530302"
"3.59","8886467530319"
"3.59","8886467530326"
"3.59","8886467530333"
"3.59","8886467530340"
"3.59","8886467530357"
"1.85","8886467530364"
"1.85","8886467530371"
"2.23","8886467530388"
"10.86","8886467530418"
"10.86","8886467530425"
"10.86","8886467530432"
"10.86","8886467530449"
"10.86","8886467530456"
"10.86","8886467530463"
"10.86","8886467530470"
"8.52","8886467530517"
"8.52","8886467530524"
"8.52","8886467530531"
"8.52","8886467530548"
"5.8","8886467530555"
"5.8","8886467530562"
"5.8","8886467530579"
"5.8","8886467530586"
"5.8","8886467530593"
"23.29","8886467530616"
"24.29","8886467530654"
"9.5","8886467530715"
"9.5","8886467530722"
"10.35","8886467530739"
"11.6","8886467530746"
"11.71","8886467530753"
"3.59","8886467530814"
"3.59","8886467530821"
"3.59","8886467530838"
"4.82","8886467530845"
"4.82","8886467530852"
"3.1","8886467530913"
"3.84","8886467530920"
"4.69","8886467530937"
"5.55","8886467530944"
"6.78","8886467530951"
"8.02","8886467530968"
"1.98","8886467531118"
"2.1","8886467531125"
"2.35","8886467531132"
"3.25","8886467531149"
"3.58","8886467531156"
"6.05","8886467531163"
"3.59","8886467532016"
"4.19","8886467532023"
"6.04","8886467532030"
"5.44","8886467532061"
"6.67","8886467532078"
"3.59","8886467532115"
"4.19","8886467532122"
"6.04","8886467532139"
"5.44","8886467532160"
"6.67","8886467532177"
"3.59","8886467532214"
"4.19","8886467532221"
"6.04","8886467532238"
"5.44","8886467532269"
"6.67","8886467532276"
"3.59","8886467532313"
"4.19","8886467532320"
"6.04","8886467532337"
"5.44","8886467532368"
"6.67","8886467532375"
"4.32","8886467532412"
"4.5600000000000005","8886467532429"
"6.04","8886467532436"
"5.44","8886467532450"
"6.67","8886467532467"
"7.2700000000000005","8886467532474"
"4.32","8886467532511"
"4.5600000000000005","8886467532528"
"6.04","8886467532535"
"5.44","8886467532559"
"6.67","8886467532566"
"7.2700000000000005","8886467532573"
"4.32","8886467532610"
"4.5600000000000005","8886467532627"
"6.04","8886467532634"
"5.44","8886467532658"
"6.67","8886467532665"
"7.2700000000000005","8886467532672"
"8.38","8886467535147"
"10.97","8886467535154"
"12.200000000000001","8886467535161"
"9.01","8886467535215"
"10.61","8886467535222"
"11.71","8886467535239"
"12.450000000000001","8886467535246"
"11.1","8886467535314"
"14.68","8886467535321"
"18.12","8886467535338"
"10.24","8886467535413"
"11.84","8886467535420"
"10.24","8886467535437"
"11.84","8886467535444"
"4.82","8886467535512"
"4.82","8886467535529"
"6.53","8886467535536"
"6.53","8886467535543"
"11.46","8886467535611"
"12.09","8886467535628"
"12.69","8886467535635"
"14.18","8886467535642"
"14.92","8886467535659"
"15.040000000000001","8886467535666"
"3.45","8886467535765"
"5.44","8886467535772"
"4.19","8886467545160"
"4.19","8886467545177"
"4.19","8886467545184"
"4.19","8886467545191"
"10.72","8886467546556"
"3.95","8886467546563"
"4.93","8886467546570"
"22.44","888646754660"
"3.95","888646754730"
"1.61","8886467547416"
"1.36","8886467547423"
"3.59","8886467547430"
"3.1","8886467547447"
"1.0","8886467547522"
"7.2700000000000005","8886467550119"
"6.67","8886467552946"
"7.2700000000000005","8886467580017"
"7.890000000000001","8886467580024"
"8.14","8886467580031"
"8.88","8886467580055"
"2.35","8886467580109"
"4.57","8886467580116"
"4.82","8886467580123"
"2.35","8886467580130"
"3.1","8886467580147"
"3.1","8886467580154"
"2.35","8886467580161"
"3.59","8886467580178"
"3.1","8886467580185"
"3.1","8886467580192"
"3.95","8886467580208"
"3.95","8886467580215"
"3.95","8886467580222"
"4.57","8886467580246"
"4.57","8886467580253"
"12.25","8886467580338"
"6.04","8886467580413"
"24.04","8886467580529"
"3.21","8886467580710"
"4.69","8886467580727"
"3.1","8886467580918"
"3.34","8886467580925"
"3.34","8886467580932"
"3.34","8886467580949"
"2.35","8886467580956"
"0.51","8886467581014"
"0.51","8886467581021"
"0.62","8886467581038"
"0.62","8886467581045"
"0.76","8886467581052"
"0.87","8886467581069"
"0.87","8886467581076"
"1.11","8886467581083"
"0.76","8886467581090"
"0.87","8886467581096"
"0.87","8886467581106"
"5.68","8886467581953"
"0.75","8886467582110"
"4.82","8886467582165"
"7.65","8886467582172"
"4.08","8886467582219"
"3.84","8886467582226"
"4.57","8886467582233"
"4.71","8886467582240"
"3.19","8886467582288"
"3.21","8886467582622"
"3.59","8886467582639"
"7.5200000000000005","8886467582660"
"5.93","8886467582677"
"5.44","8886467582684"
"2.16","8886467583131"
"2.6","8886467583315"
"2.6","8886467583322"
"24.150000000000002","8886467584848"
"7.2700000000000005","8886467584893"
"7.890000000000001","8886467584909"
"14.3","8886467584916"
"12.94","8886467584947"
"24.53","8886467585418"
"24.53","8886467585425"
"24.53","8886467585432"
"24.53","8886467585449"
"16.88","8886467585456"
"11.46","8886467585616"
"9.01","8886467585623"
"10.35","8886467585678"
"17.7","8886467585692"
"20.46","8886467585708"
"23.41","8886467585722"
"8.52","8886467585739"
"27.37","8886467585753"
"8.76","8886467585760"
"8.85","8886467585777"
"12.200000000000001","8886467585807"
"17.13","8886467585814"
"9.75","8886467585838"
"9.75","8886467585845"
"9.75","8886467585869"
"9.75","8886467585876"
"17.13","8886467585913"
"23.29","8886467585920"
"9.92","8886467585982"
"78.56","8886467586002"
"6.15","8886467586019"
"7.5","8886467586026"
"32.410000000000004","8886467590016"
"3.34","8886467590054"
"3.84","8886467590061"
"4.33","8886467590078"
"5.93","8886467590085"
"4.69","8886467590092"
"6.29","8886467590108"
"4.44","8886467590160"
"6.29","8886467590177"
"13.06","8886467590184"
"2.47","8886467590191"
"5.68","8886467590207"
"6.78","8886467590276"
"8.14","8886467590283"
"9.5","8886467590290"
"5.68","8886467590313"
"8.52","8886467590337"
"11.71","8886467590344"
"4.19","8886467590368"
"8.02","8886467590375"
"10.72","8886467590412"
"15.530000000000001","8886467590511"
"1.74","8886467590528"
"3.95","8886467590559"
"27.61","8886467590610"
"39.68","8886467590627"
"54.84","8886467590641"
"3.21","8886467590719"
"11.84","8886467590733"
"6.16","8886467590818"
"7.16","8886467590825"
"8.02","8886467590832"
"9.01","8886467590849"
"2.23","8886467591013"
"3.95","8886467591020"
"7.03","8886467591037"
"3.95","8886467591310"
"2.1","8886467591334"
"3.95","8886467591341"
"2.48","8886467591419"
"1.99","8886467990212"
"7.41","892461002330"
"52.36","898142002002"
"17.26","898142002040"
"46.22","898142002057"
"4.33","898142002071"
"57.54","898142002095"
"6.53","898142002125"
"40.99","898142002224"
"47.57","898142002231"
"19.72","898142002248"
"46.22","898142002354"
"40.99","898142002446"
"4.33","898142002514"
"24.04","898142002620"
"5.55","898142002668"
"29.82","898142002675"
"29.82","898142002699"
"1.1","9003579000366"
"0.9500000000000001","9003579000410"
"14.24","9003579010044"
"0.9500000000000001","9003579308769"
"0.71","9003579308912"
"0.9500000000000001","9003579308929"
"0.9500000000000001","9003579308936"
"0.9500000000000001","9003579308943"
"3.5300000000000002","9003579308950"
"0.9500000000000001","9003579309513"
"0.9500000000000001","9003579309537"
"2.12","9003579309582"
"0.9500000000000001","9003579310151"
"2.13","9003579310632"
"2.12","9003579311462"
"2.59","9003579311660"
"0.9500000000000001","9003579311721"
"52.5","9099"
"15.5","9345719000325"
"3.92","95096"
"7.23","9780201379624"
"9.61","A0208"
"9.61","A0216"
"9.61","A0324"
"8.26","A0515"
"9.61","A0516"
"1.12","A0823"
"9.61","A1208"
"9.61","A1316"
"9.61","A1416"
"9.26","A1815"
"9.61","A1816"
"9.26","A1923"
"9.61","A1924"
"22.1","A7860"
"3.25","6083174351790"
"1.0","ASSET-0001"
"50.0","Angora & Fuzzy Lop"
"0.0","B07XY727BR"
"73.81","BG-113BK"
"73.81","BG-223UH"
"42.0","BHPA0000152"
"42.0","BHPA0000153"
"4.33","Bark Control Battery"
"28.89","CMP-104"
"4.6000000000000005","CQ347B1"
"4.6000000000000005","CQ347B5"
"11.18","CQ450B5"
"4.9","CW034-Black"
"4.9","CW034-Blue"
"4.9","CW034-Pink"
"4.9","CW034-Red"
"4.9","CW034-White"
"4.9","CW034-Yellow"
"9.5","CW175"
"45.0","DCGCC"
"94.0","DCGCC-SPECIAL"
"34.5","DF-1522"
"43.14","DF-1523"
"54.22","DF-1524"
"78.86","DF-1525"
"97.33","DF-1526"
"45.59","DF-1812"
"48.06","DF-1813"
"52.99","DF-1814"
"56.68","DF-1815"
"60.370000000000005","DF-1816"
"103.49000000000001","DF-3001"
"131.21","DF-3002"
"144.15","DF-3003"
"177.42000000000002","DF-3004"
"137.99","DF-3301"
"182.35","DF-3302"
"211.91","DF-3303"
"0.0","DISC"
"5.2700000000000005","DONT015561171069"
"9.5","DONT8886467530715"
"0.0","FT-80402"
"66.48","FT-80403KIT"
"342.74","FT-808-Pro"
"13.31","FT-8101A"
"3.5","FT-8104"
"82.61","FT-813"
"619.27","FT-829"
"12.19","GA-  80108"
"13.63","GA-910103"
"31.54","GC-001"
"12.71","GH-2216"
"17.64","GUINEA PIG"
"1.0","Gift Voucher"
"5.88","HAMSTER1"
"26.3","HCS"
"22.0","K-30"
"2224.56","KA-505-201BK"
"81.55","KA-505-6W"
"10.94","KBL-30//Kiss-0.5mm"
"26.62","KBL-3F-Kiss-13mm"
"229.0","MSP-01"
"21.56","NG-003"
"1.17","NGWH-03"
"2.0","ODS"
"350.17","OG-501"
"23.52","RABBIT"
"13.870000000000001","RMD-6101-Kit"
"20.52","RMD-62B1"
"108.42","SIT201216"
"1.25","SLIDE1116"
"3.54","SR-03"
"2.66","TD-90019"
"19.21","TD-9011"
"16.48","TD-9012"
"59.44","TD-9013"
"14.64","TD-9014"
"2.21","TD-9015"
"76.4","TD-901GT"
"67.94","TD-901T"
"49.85","TD-903-Mini"
"17.35","TD-904N"
"2216.51","TD-907TW-L"
"18.71","TD-9412"
"22.740000000000002","TD-941HN-KIT"
"165.73","TD-941NOVA"
"66.48","TD-941T-Purple"
"66.48","TD-941T-White"
"49.28","TK-607-BK"
"74.47","TK-608-BK"
"51.51","TXO1C-LED"
"38.300000000000004","US-503"
"12.200000000000001","WS-003"
"12.58","X000FQZ6TP"
"0.0","X001KNREUV"
"0.0","X002478BXV"
"0.0","X002478DFR"
"0.0","X002Q0OHC5"
"14.0","X002ZL0MBZ"
"1.0","X003YMRKCN"
"9.61","Z03108"
"9.26","Z03115"
"9.61","Z03116"
"9.61","Z03124"
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"7.7700000000000005",""
"9.75",""
"5.5",""
"0.0",""
"4.9",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"2.64",""
"0.0",""
"0.0",""
"0.0",""
"33.5",""
"1.0",""
"0.5",""
"1.0",""
"0.0",""
"0.0",""
"0.75",""
"0.75",""
"0.75",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"11.540000000000001",""
"10.42",""
"10.42",""
"10.42",""
"6.42",""
"6.42",""
"0.0",""
"0.0",""
"1.0",""
"3.0",""
"0.0",""
"1.0",""
"1.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"5.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"0.0",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"4.93",""
"0.75",""
"0.75",""
"0.75",""
"0.75",""
"0.75",""
"0.75",""
"0.75",""
"6.6000000000000005",""
"4.82",""
"6.53",""
"0.0",""
"2.92",""
"3.7",""
"5.29",""
"5.76",""
"5.76",""
"8.9",""
"17.12",""
"9.32",""
"9.32",""
"9.32",""
"9.32",""
"7.9",""
"10.5",""
"0.0",""
"0.0",""
"25.44",""
"25.44",""
"11.4",""
"11.4",""
"11.4",""
"11.4",""
"11.4",""
"11.4",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"10.56",""
"14.64",""
"14.64",""
"14.64",""
"19.68",""
"19.68",""
"19.68",""
"19.68",""
"19.68",""
"19.68",""
"13.5",""
"13.5",""
"14.280000000000001",""
"12.32",""
"14.280000000000001",""
"12.32",""
"12.32",""
"12.32",""
"14.280000000000001",""
"14.280000000000001",""
"12.32",""
"32.4",""
"0.88",""
"12.32",""
"32.4",""
"12.32",""
"5.11",""
"12.32",""
"12.32",""
"12.32",""
"12.32",""
"12.32",""
"32.4",""
"12.32",""
"12.32",""
"12.32",""
"12.32",""
"32.4",""
"12.32",""
"32.4",""
"12.32",""
"12.32",""
"12.32",""
"14.280000000000001",""
"14.280000000000001",""
"14.280000000000001",""
"32.4",""
"14.280000000000001",""
"12.32",""
"12.32",""
"12.32",""
"12.32",""
"12.32",""
"32.4",""
"12.32",""
"12.32",""
"12.32",""
"32.4",""
"12.32",""
"12.32",""
"13.5",""
"13.5",""
"13.5",""
"13.5",""
"13.5",""
"32.4",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"17.6",""
"23.0",""
"23.0",""
"23.0",""
"23.0",""
"23.0",""
"23.0",""
"10.56",""
"10.56",""
"11.6",""
"11.6",""
"11.6",""
"11.6",""
"11.6",""
"11.6",""
"40.0",""
"1.0",""
"0.75",""
"0.75",""
"0.75",""
"14.16",""
"0.75",""
"0.75",""
"0.75",""
"14.16",""
"0.75",""
"0.75",""
"0.75",""
"0.75",""
"0.75",""
"14.16",""
"0.75",""
"14.16",""
"0.75",""
"14.16",""
"2.0",""
"12.09",""
