id,Product/Barcode,Product Name,Price
__export__.product_product_50748_7a8c0352,8005852760531,Schesir Dry Line Rich in Fish For Adult Cats 1.5kg,18.70
__export__.product_product_52765_06b4d7e2,8005852760555,Schesir Dry Line Single Animal Protein with Chicken Hairball Formula,11.84
__export__.product_product_52763_09adec3a,8005852760562,Schesir Dry Line Single Animal Protein with Chicken Sterilized & Light,11.84
__export__.product_product_52768_af0d1138,8005852760814,Schesir Dry Line Single Animal Protein with Chicken Adult Formula,39.52
__export__.product_product_52771_60dbd7c9,8005852760838,Schesir Dry Line Single Animal Protein with Chicken Kitten Formula,39.52
__export__.product_product_55971_56d61770,8005856750330,Schesir Can Kitten Care (3-12 Months) Tuna with Aloe 85g,0.88
__export__.product_product_55980_131303d5,8005856750347,Schesir Can Kitten Care (3-12 Months) Chicken with Aloe 85g,0.88
__export__.product_product_41142_3606c607,8022967040792,MPS Kleo  Hamster Box,33.38
__export__.product_product_17565_c107ca5b,8022967047548,MPS Baldo 100 VIP Rabbit Cage (100x53x46cm),55.44
__export__.product_product_19781_a7ded88c,8022967047654,MPS H10 Hamster Cage,40.77
__export__.product_product_50422_e79e3088,8022967047661,MPS Hamster Cage Chrome/Red,31.93
__export__.product_product_50424_a2b95af5,8022967049221,MPS H12 Hamster Cage with Wood Accessories Red,38.01
__export__.product_product_50423_e598fe34,8022967067225,MPS Hamster Cage with Wood Accessories BlackSand,38.01
__export__.product_product_20973_858c5123,8055960251810,My Family Basic ID Tag -  Big Heart Chrome-Plated Brass,8.63
__export__.product_product_54371_69b1f85c,811794010850,FURminator DT for Long Hair Dog,27.12
__export__.product_product_54373_c88438b5,811794010898,FURminator DT for Long Hair Dog,29.57
__export__.product_product_53684_354230ac,811794010935,FURminator DT for long hair Cat,27.12
__export__.product_product_53685_da38f7d1,811794010959,FURminator DT for long hair Cat,27.12
__export__.product_product_43705_cc00f945,811794929244,FURminator Undercoat deShedding Tool,20.72
__export__.product_product_54904_554d7627,843775102308,Dogness Reflective Harness Pink,17.70
__export__.product_product_18979_d530b41c,843775107037,Dogness Mini Treat Robot,69.01
__export__.product_product_18990_29bb9142,843775107297,Dogness Round LED Light  26x16.5x12cm Orange,19.22
__export__.product_product_18991_51d22d76,843775107327,Dogness Round LED Light  26x16.5x12cm Red,19.22
__export__.product_product_54707_f0b0e91b,843775107488,Dogness Smart Retractable Leash Red,17.70
__export__.product_product_54708_c109f333,843775107495,Dogness Smart Retractable Leash Red,20.89
__export__.product_product_54709_8949d403,843775107501,Dogness Smart Retractable Leash Red,23.86
__export__.product_product_19017_c4dc7894,843775107587,Dogness Smart Retractable Leash Set 5M Large Green,48.31
__export__.product_product_54714_66523812,843775107686,Dogness Smart Retractable Leash Set Purple,48.31
__export__.product_product_54710_2689d9b6,843775107747,Dogness Smart Retractable Leash Red,27.67
__export__.product_product_18999_7f46b794,843775107884,Dogness Smart Fountain 63.5x23.5x39cm Blue,35.73
__export__.product_product_18995_7632705b,843775107969,Dogness Smart Cam Feeder 47.5X28.6X51CM Pink,92.40
__export__.product_product_19003_b0d1f291,843775107976,Dogness Smart Ipet Robot 71x41x32cm,203.30
__export__.product_product_18992_3c641470,843775107983,Dogness Smart Cam Feeder 47.5X28.6X51CM Blue Orange,92.40
__export__.product_product_18998_1662a845,843775108447,Dogness Smart Cam Treater 30.8X30.8X31CM Blue,80.10
__export__.product_product_18971_ad4d621b,843775108492,Dogness Filter For Water Fountain,5.16
__export__.product_product_54252_ea0fe79f,843775111829,Dogness Reflective Dog Collar BLACK,5.38
__export__.product_product_54253_01b5a07a,843775111836,Dogness Reflective Dog Collar BLACK,6.56
__export__.product_product_54256_4df434fd,843775111867,Dogness Reflective Dog Collar BLACK,9.75
__export__.product_product_54260_5115fc70,843775111959,Dogness Reflective Dog Collar RED,8.74
__export__.product_product_54325_fc3a09e0,843775112130,Dogness Reflective Leash Red,6.56
__export__.product_product_54315_f63d6472,843775112215,Dogness Reflective Harness Black,11.54
__export__.product_product_54316_cf6f1bae,843775112222,Dogness Reflective Harness Black,13.11
__export__.product_product_54320_c5728630,843775112307,Dogness Reflective Harness Red,13.11
__export__.product_product_54328_dd402837,843775112406,Dogness Reflective Multi-Functional Leash Black,8.74
__export__.product_product_54331_59bf230b,843775112451,Dogness Reflective Multi-Functional Leash Red,8.74
__export__.product_product_53514_4b0f4ef1,843775112956,Dogness Ranger Camouflage Harness,14.23
__export__.product_product_53517_c27a94e6,843775112987,Dogness Ranger Camouflage Harness,21.84
__export__.product_product_53518_a5f8d75c,843775113083,Dogness Ranger Camouflage Multi-functional Leash,10.42
__export__.product_product_54304_b2505a78,843775113403,Dogness Challenger Herringbone Webbing Harness Purple,6.56
__export__.product_product_54305_ec4b9db0,843775113410,Dogness Challenger Herringbone Webbing Harness Purple,7.62
__export__.product_product_54306_779c0e68,843775113427,Dogness Challenger Herringbone Webbing Harness Purple,9.75
__export__.product_product_54309_76266d42,843775113540,Dogness Challenger Herringbone Webbing Leash Purple,7.17
__export__.product_product_44013_a4430d35,843775113625,Dogness Challenger V-shaped Multi-funtional Leash - Red M/L,11.54
__export__.product_product_43960_da333ae9,843775113885,Dogness Car Safety Belt Short - Black 25X21cm,4.37
__export__.product_product_43961_9c6be457,843775113908,Dogness Car Safety Belt Long - Black/Red Striped 20X62Cm,6.56
__export__.product_product_53413_6eeaaef7,843775113991,Dogness Dogness Modal Harness,6.05
__export__.product_product_53414_90aa8b4b,843775114004,Dogness Dogness Modal Harness,7.65
__export__.product_product_44032_d8f90542,843775114196,Dogness Cat Collar - Camouflage Brown  and Brown Dots 2pk,4.04
__export__.product_product_44037_dfc0d8d3,843775114233,Dogness Cat Collar - Pink letter and  Green stripes,4.04
__export__.product_product_44038_15fd9674,843775114240,Dogness Cat Collar - Black Floral and Black Red strips,4.04
__export__.product_product_44040_99c4c4c2,843775114257,Dogness Cat Collar - Grey Floral and Grey stripes,4.04
__export__.product_product_44039_13b2179a,843775114264,Dogness Cat Collar - Purple Flower and Purple dots 2pk,4.04
__export__.product_product_44042_404e5631,843775114332,Dogness Cat Collar - Reflective Red Triangle and Black fish,4.04
__export__.product_product_44046_3e5b123c,843775114349,Dogness Cat Collar - Reflective Blue Trangle and Orange Fish 2pk,4.04
__export__.product_product_53424_861816be,843775114509,Dogness Nappa Leather Dog Collar Arrow-Reflective Stitching,13.11
__export__.product_product_52916_ba57bd06,843775115674,Dogness Floral Printed Harnes,14.23
__export__.product_product_52917_323fb2ae,843775115681,Dogness Floral Printed Harnes,16.47
__export__.product_product_17479_5750cfff,847922025516,All For Paws Vintage Cat - 3 Post vintage,100.91
__export__.product_product_17482_781957bb,847922025523,All For Paws Vintage Cat - 3 Level Furniture,135.89
__export__.product_product_17268_a7c5b51d,847922031954,All For Paws Interactive - New Hyper Fetch 2.5 inch Ball,81.81
__export__.product_product_17264_2eeea7dc,847922031961,All For Paws Interactive - Hyper Fetch Mini,46.08
__export__.product_product_17270_67737905,847922032005,All For Paws Interactive-Food Maze,7.89
__export__.product_product_17266_0aa7b10a,847922032074,All For Paws Interactive - Lucky Treat,30.14
__export__.product_product_17269_6c87e456,847922032081,All For Paws Interactive - Silicon pad,7.77
__export__.product_product_52613_5fc2653f,847922080686,All For Paws Outdoor All Road Boots,19.47
__export__.product_product_52614_6ee2b455,847922080693,All For Paws Outdoor All Road Boots,20.83
__export__.product_product_52615_326a459b,847922080709,All For Paws Outdoor All Road Boots,21.56
__export__.product_product_52616_8203b98b,847922080716,All For Paws Outdoor All Road Boots,21.95
__export__.product_product_52609_6bc992cf,847922081355,All For Paws New Travel Dog Harness,7.52
__export__.product_product_52612_850cb71b,847922081386,All For Paws New Travel Dog Harness,10.24
__export__.product_product_17519_325c3490,847922081867,All For Paws Chill Out - Garden Fountain (with compression release function),14.05
__export__.product_product_52600_a4adf6f5,847922082024,All For Paws Chill Out Cooler Bowl,5.30
__export__.product_product_52601_4d040931,847922082031,All For Paws Chill Out Cooler Bowl,6.29
__export__.product_product_52602_65670659,847922082185,All For Paws Chill Out Cooler Bowl,12.20
__export__.product_product_43403_f67a2d5a,853442005504,Pioneer Pet Vortex Drinking Fountain with USB Plug Power cord 128oz,43.10
__export__.product_product_54368_1db3f6e5,854460001011,FURminator DT for Dog & Cat,11.96
__export__.product_product_54369_14673019,854460001127,FURminator DT for Dog & Cat,11.96
__export__.product_product_54370_2e1eb625,854460001134,FURminator DT for Dog & Cat,11.96
__export__.product_product_53910_8265e8bb,8682250510748,Pets.Love.Earth Makaron series Grey Dot Design,22.32
__export__.product_product_53911_2de7b253,8682250510755,Pets.Love.Earth Makaron series Grey Dot Design,32.10
__export__.product_product_50453_1df0173d,8682250511264,Pets.Love.Earth Mini Tent Blue and White,12.90
__export__.product_product_52977_28f7e860,8682250511318,Pets.Love.Earth Camouflage Mattress,8.18
__export__.product_product_52978_957e86c7,8682250511325,Pets.Love.Earth Camouflage Mattress,11.54
__export__.product_product_54352_108d0976,8682250511431,Pets.Love.Earth Cookie Series Rose Pink,6.10
__export__.product_product_54353_53e0a5e9,8682250511448,Pets.Love.Earth Cookie Series Rose Pink,7.50
__export__.product_product_54354_9a7df159,8682250511455,Pets.Love.Earth Cookie Series Rose Pink,10.70
__export__.product_product_54355_54fad6ce,8682250511462,Pets.Love.Earth Cookie Series Rose Pink,12.90
__export__.product_product_50425_a6a065ec,8682250511523,Pets.Love.Earth Donut Series Large Camel Brown,92.30
__export__.product_product_50426_85d09280,8682250511547,Pets.Love.Earth Donut Series Large Burgundy-Anthracite Grey,92.30
__export__.product_product_50455_233b3bd2,8682250511592,Pets.Love.Earth Mini Cave Medium Zebra Design,17.68
__export__.product_product_50456_90792f5a,8682250511622,Pets.Love.Earth Mini Cave Medium Yellow Dot Design,17.68
__export__.product_product_50454_fa48572c,8682250511660,Pets.Love.Earth 3D House Medium Yellow,19.80
__export__.product_product_55626_1c879042,8682250512384,Pets.Love.Earth Dondurma Series Grey/Red,13.02
__export__.product_product_55627_ebd58aa4,8682250512391,Pets.Love.Earth Dondurma Series Grey/Red,15.82
__export__.product_product_55628_2bed3c0c,8682250512407,Pets.Love.Earth Dondurma Series Grey/Red,23.26
__export__.product_product_55629_5bad6803,8682250512414,Pets.Love.Earth Dondurma Series Grey/Red,27.90
__export__.product_product_55542_e021d7a9,8682250512476,Pets.Love.Earth Dondurma Series Blue,15.82
__export__.product_product_55543_e9343495,8682250512483,Pets.Love.Earth Dondurma Series Blue,23.26
__export__.product_product_55544_9d7bcbcb,8682250512490,Pets.Love.Earth Dondurma Series Blue,27.90
__export__.product_product_50503_1829e2d5,8682250512575,Pets.Love.Earth Mini Tent Black and White,12.90
__export__.product_product_53913_b19eaee4,8682250512919,Pets.Love.Earth Makaron Series Palm,18.15
__export__.product_product_53914_96d96723,8682250512926,Pets.Love.Earth Makaron Series Palm,22.32
__export__.product_product_53915_1bcc77ab,8682250512933,Pets.Love.Earth Makaron Series Palm,32.10
__export__.product_product_53916_bb297439,8682250512940,Pets.Love.Earth Makaron Series Palm,37.68
__export__.product_product_54356_9b4b19fe,8682250513190,Pets.Love.Earth Cookie Series Turquoise,6.10
__export__.product_product_54357_b0b17512,8682250513206,Pets.Love.Earth Cookie Series Turquoise,7.50
__export__.product_product_54358_8ecbd2a4,8682250513213,Pets.Love.Earth Cookie Series Turquoise,10.70
__export__.product_product_54359_663c7db5,8682250513220,Pets.Love.Earth Cookie Series Turquoise,12.90
__export__.product_product_50463_44750e19,8682250513701,Pets.Love.Earth Plus Soft Series Burgundy XLarge,58.59
__export__.product_product_50464_77a149da,8682250513718,Pets.Love.Earth Plus Soft Series Turquoise Small,17.85
__export__.product_product_50465_0d43470d,8682250513763,Pets.Love.Earth Plus Soft Series Light Grey Medium,25.11
__export__.product_product_50466_9f5ea417,8682250513817,Pets.Love.Earth Plus Soft Series Rose Pink Large,41.01
__export__.product_product_50467_605a22db,8682250513862,Pets.Love.Earth Plus Soft Series Black XLarge,58.59
__export__.product_product_55489_7cd834e4,8682250513879,Pets.Love.Earth Waterproof Mattress Green,7.82
__export__.product_product_55490_f6050539,8682250513886,Pets.Love.Earth Waterproof Mattress Green,10.24
__export__.product_product_55491_31a4632e,8682250513893,Pets.Love.Earth Waterproof Mattress Green,14.88
__export__.product_product_55492_73a05f77,8682250513909,Pets.Love.Earth Waterproof Mattress Green,22.88
__export__.product_product_55493_37eec5a6,8682250513954,Pets.Love.Earth Waterproof Mattress Grey,7.82
__export__.product_product_55494_aa756461,8682250513961,Pets.Love.Earth Waterproof Mattress Grey,10.24
__export__.product_product_55495_b58c9746,8682250513978,Pets.Love.Earth Waterproof Mattress Grey,14.88
__export__.product_product_55496_f302868c,8682250513985,Pets.Love.Earth Waterproof Mattress Grey,22.88
__export__.product_product_55485_b3ec0a82,8682250514036,Pets.Love.Earth Waterproof Mattress Black,7.82
__export__.product_product_55486_1edd3237,8682250514043,Pets.Love.Earth Waterproof Mattress Black,10.24
__export__.product_product_55487_eaa92146,8682250514050,Pets.Love.Earth Waterproof Mattress Black,14.88
__export__.product_product_55488_7a3a60ea,8682250514067,Pets.Love.Earth Waterproof Mattress Black,22.88
__export__.product_product_54398_ce152ca9,8682250517907,Pets.Love.Earth Ponchik Circle Bed White,18.15
__export__.product_product_54399_6359a227,8682250517914,Pets.Love.Earth Ponchik Circle Bed White,23.73
__export__.product_product_54400_4584bd3d,8682250517921,Pets.Love.Earth Ponchik Circle Bed White,36.84
__export__.product_product_50458_3c8c2277,8682250519086,Pets.Love.Earth Plus Soft Series Pink Small,17.85
__export__.product_product_50459_3594d829,8682250519109,Pets.Love.Earth Plus Soft Series Pink Large,41.01
__export__.product_product_50460_36a16962,8682250519130,Pets.Love.Earth Plus Soft Series Yellow Medium,25.11
__export__.product_product_50461_70516cce,8682250519192,Pets.Love.Earth Plus Soft Series Dark Blue XLarge,58.59
__export__.product_product_50462_3fc4a0ab,8682250519239,Pets.Love.Earth Plus Soft Series Dark Green XLarge,58.59
__export__.product_product_54423_5826b63f,8682250519321,Pets.Love.Earth Foam Bed - Light Blue,3.90
__export__.product_product_54424_60ef295f,8682250519338,Pets.Love.Earth Foam Bed - Light Blue,4.90
__export__.product_product_54425_a8df4211,8682250519345,Pets.Love.Earth Foam Bed - Light Blue,5.90
__export__.product_product_54440_7eee2f66,8682250519352,Pets.Love.Earth Foam Bed - Purple,3.90
__export__.product_product_54441_371c3bad,8682250519369,Pets.Love.Earth Foam Bed - Purple,4.90
__export__.product_product_54442_d41f2a15,8682250519376,Pets.Love.Earth Foam Bed - Purple,5.90
__export__.product_product_54443_8b97c0d7,8682250519413,Pets.Love.Earth Foam Bed - Yellow,3.90
__export__.product_product_54444_38bc3dba,8682250519420,Pets.Love.Earth Foam Bed - Yellow,4.90
__export__.product_product_50457_ce5a1767,8682250519611,Pets.Love.Earth Plus Shoe Series Beige,16.74
__export__.product_product_50479_194e99a2,8682250519628,Pets.Love.Earth Cat Play Tunnel Pink,18.60
__export__.product_product_50481_d428cae5,8682250519642,Pets.Love.Earth Cat Play Tunnel Dark Blue,18.60
__export__.product_product_56650_b1e3d7ee,8683229861281,Baffs Naturals Beef Sinew 100+g,1.90
__export__.product_product_56653_75bdc066,8683229861304,Baffs Naturals Beef Trachea 100+g,1.90
__export__.product_product_56657_10d0e492,8683229861311,Baffs Naturals Lamb Trachea 100+g,2.70
__export__.product_product_56660_6c29903e,8683229861427,Baffs Naturals Chicken Neck 100g,2.70
